"","Name","open","date"
"571417","VAR",74.79,"2013-09-12"
"571418","VAR",74.27,"2013-09-13"
"571419","VAR",74.95,"2013-09-16"
"571420","VAR",75.23,"2013-09-17"
"571421","VAR",75.06,"2013-09-18"
"571422","VAR",75.92,"2013-09-19"
"571423","VAR",75.74,"2013-09-20"
"571424","VAR",76.05,"2013-09-23"
"571425","VAR",76.1,"2013-09-24"
"571426","VAR",75.39,"2013-09-25"
"571427","VAR",74.48,"2013-09-26"
"571428","VAR",73.85,"2013-09-27"
"571429","VAR",74.06,"2013-09-30"
"571430","VAR",74.85,"2013-10-01"
"571431","VAR",75.06,"2013-10-02"
"571432","VAR",74.66,"2013-10-03"
"571433","VAR",74.33,"2013-10-04"
"571434","VAR",74.29,"2013-10-07"
"571435","VAR",74.69,"2013-10-08"
"571436","VAR",75.46,"2013-10-09"
"571437","VAR",76.19,"2013-10-10"
"571438","VAR",77.13,"2013-10-11"
"571439","VAR",77.41,"2013-10-14"
"571440","VAR",77.64,"2013-10-15"
"571441","VAR",77.64,"2013-10-16"
"571442","VAR",78.63,"2013-10-17"
"571443","VAR",79.15,"2013-10-18"
"571444","VAR",78.6,"2013-10-21"
"571445","VAR",78.27,"2013-10-22"
"571446","VAR",77.24,"2013-10-23"
"571447","VAR",74.75,"2013-10-24"
"571448","VAR",73.23,"2013-10-25"
"571449","VAR",73.25,"2013-10-28"
"571450","VAR",73.51,"2013-10-29"
"571451","VAR",73.45,"2013-10-30"
"571452","VAR",72.74,"2013-10-31"
"571453","VAR",72.67,"2013-11-01"
"571454","VAR",72.54,"2013-11-04"
"571455","VAR",72.93,"2013-11-05"
"571456","VAR",73.38,"2013-11-06"
"571457","VAR",73.68,"2013-11-07"
"571458","VAR",72.66,"2013-11-08"
"571459","VAR",73.28,"2013-11-11"
"571460","VAR",73.25,"2013-11-12"
"571461","VAR",73.43,"2013-11-13"
"571462","VAR",74.24,"2013-11-14"
"571463","VAR",74.82,"2013-11-15"
"571464","VAR",75,"2013-11-18"
"571465","VAR",74.45,"2013-11-19"
"571466","VAR",74.58,"2013-11-20"
"571467","VAR",74.56,"2013-11-21"
"571468","VAR",75.06,"2013-11-22"
"571469","VAR",75,"2013-11-25"
"571470","VAR",75.63,"2013-11-26"
"571471","VAR",76.23,"2013-11-27"
"571472","VAR",77.01,"2013-11-29"
"571473","VAR",78.05,"2013-12-02"
"571474","VAR",78.89,"2013-12-03"
"571475","VAR",78.79,"2013-12-04"
"571476","VAR",79.71,"2013-12-05"
"571477","VAR",79.86,"2013-12-06"
"571478","VAR",79.3,"2013-12-09"
"571479","VAR",79.06,"2013-12-10"
"571480","VAR",78.75,"2013-12-11"
"571481","VAR",76.97,"2013-12-12"
"571482","VAR",75.91,"2013-12-13"
"571483","VAR",76.85,"2013-12-16"
"571484","VAR",76.78,"2013-12-17"
"571485","VAR",76.44,"2013-12-18"
"571486","VAR",78.26,"2013-12-19"
"571487","VAR",77.19,"2013-12-20"
"571488","VAR",76.47,"2013-12-23"
"571489","VAR",76.39,"2013-12-24"
"571490","VAR",76.96,"2013-12-26"
"571491","VAR",76.75,"2013-12-27"
"571492","VAR",77.12,"2013-12-30"
"571493","VAR",77.48,"2013-12-31"
"571494","VAR",77.61,"2014-01-02"
"571495","VAR",77.29,"2014-01-03"
"571496","VAR",77.8,"2014-01-06"
"571497","VAR",78,"2014-01-07"
"571498","VAR",79.67,"2014-01-08"
"571499","VAR",79.88,"2014-01-09"
"571500","VAR",81.24,"2014-01-10"
"571501","VAR",80.62,"2014-01-13"
"571502","VAR",80.14,"2014-01-14"
"571503","VAR",81.03,"2014-01-15"
"571504","VAR",81.28,"2014-01-16"
"571505","VAR",81.99,"2014-01-17"
"571506","VAR",82.38,"2014-01-21"
"571507","VAR",81.72,"2014-01-22"
"571508","VAR",83.11,"2014-01-23"
"571509","VAR",83.14,"2014-01-24"
"571510","VAR",81.56,"2014-01-27"
"571511","VAR",81.75,"2014-01-28"
"571512","VAR",81.39,"2014-01-29"
"571513","VAR",82,"2014-01-30"
"571514","VAR",81.68,"2014-01-31"
"571515","VAR",81.4,"2014-02-03"
"571516","VAR",78.5,"2014-02-04"
"571517","VAR",78.11,"2014-02-05"
"571518","VAR",78.49,"2014-02-06"
"571519","VAR",78.97,"2014-02-07"
"571520","VAR",80.4,"2014-02-10"
"571521","VAR",80.53,"2014-02-11"
"571522","VAR",81.05,"2014-02-12"
"571523","VAR",80.55,"2014-02-13"
"571524","VAR",81.32,"2014-02-14"
"571525","VAR",82.05,"2014-02-18"
"571526","VAR",82.5,"2014-02-19"
"571527","VAR",81.86,"2014-02-20"
"571528","VAR",84.06,"2014-02-21"
"571529","VAR",83.59,"2014-02-24"
"571530","VAR",83.89,"2014-02-25"
"571531","VAR",82.82,"2014-02-26"
"571532","VAR",82.89,"2014-02-27"
"571533","VAR",83.61,"2014-02-28"
"571534","VAR",82.97,"2014-03-03"
"571535","VAR",84.19,"2014-03-04"
"571536","VAR",84.35,"2014-03-05"
"571537","VAR",84.31,"2014-03-06"
"571538","VAR",84.66,"2014-03-07"
"571539","VAR",84.4,"2014-03-10"
"571540","VAR",84.18,"2014-03-11"
"571541","VAR",84.59,"2014-03-12"
"571542","VAR",84.91,"2014-03-13"
"571543","VAR",83.99,"2014-03-14"
"571544","VAR",84.51,"2014-03-17"
"571545","VAR",84.6,"2014-03-18"
"571546","VAR",84.97,"2014-03-19"
"571547","VAR",84.33,"2014-03-20"
"571548","VAR",84.82,"2014-03-21"
"571549","VAR",83.88,"2014-03-24"
"571550","VAR",82.16,"2014-03-25"
"571551","VAR",82.67,"2014-03-26"
"571552","VAR",82.18,"2014-03-27"
"571553","VAR",82.64,"2014-03-28"
"571554","VAR",83.25,"2014-03-31"
"571555","VAR",84.22,"2014-04-01"
"571556","VAR",84.12,"2014-04-02"
"571557","VAR",84.64,"2014-04-03"
"571558","VAR",85.18,"2014-04-04"
"571559","VAR",84.76,"2014-04-07"
"571560","VAR",83.3,"2014-04-08"
"571561","VAR",83.66,"2014-04-09"
"571562","VAR",83.75,"2014-04-10"
"571563","VAR",80.58,"2014-04-11"
"571564","VAR",80.55,"2014-04-14"
"571565","VAR",80.91,"2014-04-15"
"571566","VAR",82.56,"2014-04-16"
"571567","VAR",80.63,"2014-04-17"
"571568","VAR",80.32,"2014-04-21"
"571569","VAR",81.41,"2014-04-22"
"571570","VAR",81.2,"2014-04-23"
"571571","VAR",78.5,"2014-04-24"
"571572","VAR",78.43,"2014-04-25"
"571573","VAR",78.93,"2014-04-28"
"571574","VAR",79.82,"2014-04-29"
"571575","VAR",79.83,"2014-04-30"
"571576","VAR",79.26,"2014-05-01"
"571577","VAR",79.09,"2014-05-02"
"571578","VAR",79.7,"2014-05-05"
"571579","VAR",80.47,"2014-05-06"
"571580","VAR",81.07,"2014-05-07"
"571581","VAR",80.39,"2014-05-08"
"571582","VAR",80.73,"2014-05-09"
"571583","VAR",82,"2014-05-12"
"571584","VAR",83.45,"2014-05-13"
"571585","VAR",82.41,"2014-05-14"
"571586","VAR",81.91,"2014-05-15"
"571587","VAR",80.67,"2014-05-16"
"571588","VAR",81.06,"2014-05-19"
"571589","VAR",81.47,"2014-05-20"
"571590","VAR",81.07,"2014-05-21"
"571591","VAR",81.26,"2014-05-22"
"571592","VAR",81.38,"2014-05-23"
"571593","VAR",80.87,"2014-05-27"
"571594","VAR",82.5,"2014-05-28"
"571595","VAR",82.55,"2014-05-29"
"571596","VAR",82.43,"2014-05-30"
"571597","VAR",82.48,"2014-06-02"
"571598","VAR",82.08,"2014-06-03"
"571599","VAR",82,"2014-06-04"
"571600","VAR",81.8,"2014-06-05"
"571601","VAR",81.98,"2014-06-06"
"571602","VAR",81.82,"2014-06-09"
"571603","VAR",81.65,"2014-06-10"
"571604","VAR",81.19,"2014-06-11"
"571605","VAR",81.16,"2014-06-12"
"571606","VAR",81.8,"2014-06-13"
"571607","VAR",82.09,"2014-06-16"
"571608","VAR",82.36,"2014-06-17"
"571609","VAR",82.51,"2014-06-18"
"571610","VAR",83.75,"2014-06-19"
"571611","VAR",83.97,"2014-06-20"
"571612","VAR",84.46,"2014-06-23"
"571613","VAR",84.26,"2014-06-24"
"571614","VAR",83.27,"2014-06-25"
"571615","VAR",83.88,"2014-06-26"
"571616","VAR",83.75,"2014-06-27"
"571617","VAR",83.62,"2014-06-30"
"571618","VAR",83.29,"2014-07-01"
"571619","VAR",83.9,"2014-07-02"
"571620","VAR",84,"2014-07-03"
"571621","VAR",84.04,"2014-07-07"
"571622","VAR",84.51,"2014-07-08"
"571623","VAR",84.93,"2014-07-09"
"571624","VAR",84.58,"2014-07-10"
"571625","VAR",85.05,"2014-07-11"
"571626","VAR",85.33,"2014-07-14"
"571627","VAR",84.96,"2014-07-15"
"571628","VAR",84.84,"2014-07-16"
"571629","VAR",83.59,"2014-07-17"
"571630","VAR",83.59,"2014-07-18"
"571631","VAR",84.11,"2014-07-21"
"571632","VAR",84.7,"2014-07-22"
"571633","VAR",85.9,"2014-07-23"
"571634","VAR",84.4,"2014-07-24"
"571635","VAR",82.86,"2014-07-25"
"571636","VAR",82.72,"2014-07-28"
"571637","VAR",83.35,"2014-07-29"
"571638","VAR",83.62,"2014-07-30"
"571639","VAR",82.91,"2014-07-31"
"571640","VAR",81.89,"2014-08-01"
"571641","VAR",81.89,"2014-08-04"
"571642","VAR",82.7,"2014-08-05"
"571643","VAR",82.45,"2014-08-06"
"571644","VAR",83.57,"2014-08-07"
"571645","VAR",83.49,"2014-08-08"
"571646","VAR",85.43,"2014-08-11"
"571647","VAR",84.71,"2014-08-12"
"571648","VAR",85.28,"2014-08-13"
"571649","VAR",85.4,"2014-08-14"
"571650","VAR",85.41,"2014-08-15"
"571651","VAR",85.1,"2014-08-18"
"571652","VAR",85,"2014-08-19"
"571653","VAR",84.37,"2014-08-20"
"571654","VAR",84.46,"2014-08-21"
"571655","VAR",84.51,"2014-08-22"
"571656","VAR",84.69,"2014-08-25"
"571657","VAR",84.82,"2014-08-26"
"571658","VAR",85,"2014-08-27"
"571659","VAR",84.6,"2014-08-28"
"571660","VAR",84.79,"2014-08-29"
"571661","VAR",85.23,"2014-09-02"
"571662","VAR",85.6,"2014-09-03"
"571663","VAR",85.32,"2014-09-04"
"571664","VAR",84.8,"2014-09-05"
"571665","VAR",85.05,"2014-09-08"
"571666","VAR",85.74,"2014-09-09"
"571667","VAR",85.65,"2014-09-10"
"571668","VAR",85.51,"2014-09-11"
"571669","VAR",85.85,"2014-09-12"
"571670","VAR",84.97,"2014-09-15"
"571671","VAR",83.26,"2014-09-16"
"571672","VAR",83.13,"2014-09-17"
"571673","VAR",82.89,"2014-09-18"
"571674","VAR",83.2,"2014-09-19"
"571675","VAR",82.5,"2014-09-22"
"571676","VAR",81.17,"2014-09-23"
"571677","VAR",81.78,"2014-09-24"
"571678","VAR",82.13,"2014-09-25"
"571679","VAR",81.03,"2014-09-26"
"571680","VAR",80.47,"2014-09-29"
"571681","VAR",81.07,"2014-09-30"
"571682","VAR",80.28,"2014-10-01"
"571683","VAR",79.96,"2014-10-02"
"571684","VAR",80.37,"2014-10-03"
"571685","VAR",81.17,"2014-10-06"
"571686","VAR",80.69,"2014-10-07"
"571687","VAR",79.66,"2014-10-08"
"571688","VAR",80.38,"2014-10-09"
"571689","VAR",80,"2014-10-10"
"571690","VAR",79.45,"2014-10-13"
"571691","VAR",79.41,"2014-10-14"
"571692","VAR",78.83,"2014-10-15"
"571693","VAR",77.67,"2014-10-16"
"571694","VAR",79.46,"2014-10-17"
"571695","VAR",79.35,"2014-10-20"
"571696","VAR",81.08,"2014-10-21"
"571697","VAR",81.78,"2014-10-22"
"571698","VAR",78.03,"2014-10-23"
"571699","VAR",79.53,"2014-10-24"
"571700","VAR",80.81,"2014-10-27"
"571701","VAR",82.36,"2014-10-28"
"571702","VAR",83.63,"2014-10-29"
"571703","VAR",82.74,"2014-10-30"
"571704","VAR",84.5,"2014-10-31"
"571705","VAR",84.58,"2014-11-03"
"571706","VAR",83.42,"2014-11-04"
"571707","VAR",84.62,"2014-11-05"
"571708","VAR",84.45,"2014-11-06"
"571709","VAR",85.16,"2014-11-07"
"571710","VAR",84.61,"2014-11-10"
"571711","VAR",85.21,"2014-11-11"
"571712","VAR",86.76,"2014-11-12"
"571713","VAR",87.32,"2014-11-13"
"571714","VAR",88.59,"2014-11-14"
"571715","VAR",87.35,"2014-11-17"
"571716","VAR",87.5,"2014-11-18"
"571717","VAR",88.35,"2014-11-19"
"571718","VAR",87.47,"2014-11-20"
"571719","VAR",88.78,"2014-11-21"
"571720","VAR",87.82,"2014-11-24"
"571721","VAR",88.78,"2014-11-25"
"571722","VAR",89.46,"2014-11-26"
"571723","VAR",89.31,"2014-11-28"
"571724","VAR",88.54,"2014-12-01"
"571725","VAR",88.75,"2014-12-02"
"571726","VAR",87.54,"2014-12-03"
"571727","VAR",87.76,"2014-12-04"
"571728","VAR",87.35,"2014-12-05"
"571729","VAR",87.49,"2014-12-08"
"571730","VAR",87.57,"2014-12-09"
"571731","VAR",88.91,"2014-12-10"
"571732","VAR",86.63,"2014-12-11"
"571733","VAR",85.84,"2014-12-12"
"571734","VAR",86.26,"2014-12-15"
"571735","VAR",84.95,"2014-12-16"
"571736","VAR",85.54,"2014-12-17"
"571737","VAR",86.85,"2014-12-18"
"571738","VAR",87.61,"2014-12-19"
"571739","VAR",88.04,"2014-12-22"
"571740","VAR",88.7,"2014-12-23"
"571741","VAR",87.87,"2014-12-24"
"571742","VAR",88.52,"2014-12-26"
"571743","VAR",88.35,"2014-12-29"
"571744","VAR",88.6,"2014-12-30"
"571745","VAR",88.05,"2014-12-31"
"571746","VAR",87,"2015-01-02"
"571747","VAR",86.71,"2015-01-05"
"571748","VAR",85.73,"2015-01-06"
"571749","VAR",85.57,"2015-01-07"
"571750","VAR",87.34,"2015-01-08"
"571751","VAR",88.9,"2015-01-09"
"571752","VAR",87.6,"2015-01-12"
"571753","VAR",87.75,"2015-01-13"
"571754","VAR",87,"2015-01-14"
"571755","VAR",87.23,"2015-01-15"
"571756","VAR",86.21,"2015-01-16"
"571757","VAR",87.9,"2015-01-20"
"571758","VAR",86.82,"2015-01-21"
"571759","VAR",87.09,"2015-01-22"
"571760","VAR",88.03,"2015-01-23"
"571761","VAR",87.34,"2015-01-26"
"571762","VAR",86.75,"2015-01-27"
"571763","VAR",87.32,"2015-01-28"
"571764","VAR",88.59,"2015-01-29"
"571765","VAR",93.35,"2015-01-30"
"571766","VAR",92.1,"2015-02-02"
"571767","VAR",93.31,"2015-02-03"
"571768","VAR",92.17,"2015-02-04"
"571769","VAR",92.15,"2015-02-05"
"571770","VAR",92.24,"2015-02-06"
"571771","VAR",92.58,"2015-02-09"
"571772","VAR",92.56,"2015-02-10"
"571773","VAR",92.47,"2015-02-11"
"571774","VAR",92.56,"2015-02-12"
"571775","VAR",92.2,"2015-02-13"
"571776","VAR",92.77,"2015-02-17"
"571777","VAR",93.01,"2015-02-18"
"571778","VAR",93.72,"2015-02-19"
"571779","VAR",92.17,"2015-02-20"
"571780","VAR",92.59,"2015-02-23"
"571781","VAR",93.26,"2015-02-24"
"571782","VAR",93.27,"2015-02-25"
"571783","VAR",93.69,"2015-02-26"
"571784","VAR",92.47,"2015-02-27"
"571785","VAR",93.07,"2015-03-02"
"571786","VAR",93.67,"2015-03-03"
"571787","VAR",93.19,"2015-03-04"
"571788","VAR",93.84,"2015-03-05"
"571789","VAR",93.52,"2015-03-06"
"571790","VAR",93.04,"2015-03-09"
"571791","VAR",93.62,"2015-03-10"
"571792","VAR",92.43,"2015-03-11"
"571793","VAR",93.2,"2015-03-12"
"571794","VAR",94.28,"2015-03-13"
"571795","VAR",93.88,"2015-03-16"
"571796","VAR",94.22,"2015-03-17"
"571797","VAR",93.85,"2015-03-18"
"571798","VAR",94.18,"2015-03-19"
"571799","VAR",95.41,"2015-03-20"
"571800","VAR",94.61,"2015-03-23"
"571801","VAR",94.35,"2015-03-24"
"571802","VAR",93.73,"2015-03-25"
"571803","VAR",92.56,"2015-03-26"
"571804","VAR",93.09,"2015-03-27"
"571805","VAR",94.34,"2015-03-30"
"571806","VAR",94.67,"2015-03-31"
"571807","VAR",94.22,"2015-04-01"
"571808","VAR",93.23,"2015-04-02"
"571809","VAR",93.85,"2015-04-06"
"571810","VAR",94.8,"2015-04-07"
"571811","VAR",94.11,"2015-04-08"
"571812","VAR",93.92,"2015-04-09"
"571813","VAR",94.53,"2015-04-10"
"571814","VAR",94.4,"2015-04-13"
"571815","VAR",94.35,"2015-04-14"
"571816","VAR",94.14,"2015-04-15"
"571817","VAR",94.57,"2015-04-16"
"571818","VAR",94.38,"2015-04-17"
"571819","VAR",94.03,"2015-04-20"
"571820","VAR",95.2,"2015-04-21"
"571821","VAR",95.7,"2015-04-22"
"571822","VAR",95.83,"2015-04-23"
"571823","VAR",96.11,"2015-04-24"
"571824","VAR",95.59,"2015-04-27"
"571825","VAR",94.76,"2015-04-28"
"571826","VAR",94.43,"2015-04-29"
"571827","VAR",89.9,"2015-04-30"
"571828","VAR",88.89,"2015-05-01"
"571829","VAR",88.96,"2015-05-04"
"571830","VAR",88.35,"2015-05-05"
"571831","VAR",86.79,"2015-05-06"
"571832","VAR",87.09,"2015-05-07"
"571833","VAR",88.03,"2015-05-08"
"571834","VAR",87.71,"2015-05-11"
"571835","VAR",87.16,"2015-05-12"
"571836","VAR",86.86,"2015-05-13"
"571837","VAR",86.83,"2015-05-14"
"571838","VAR",87.78,"2015-05-15"
"571839","VAR",87.39,"2015-05-18"
"571840","VAR",87.88,"2015-05-19"
"571841","VAR",87.35,"2015-05-20"
"571842","VAR",87.41,"2015-05-21"
"571843","VAR",87.3,"2015-05-22"
"571844","VAR",87.21,"2015-05-26"
"571845","VAR",86.72,"2015-05-27"
"571846","VAR",87.04,"2015-05-28"
"571847","VAR",87.66,"2015-05-29"
"571848","VAR",86.53,"2015-06-01"
"571849","VAR",85.86,"2015-06-02"
"571850","VAR",86.76,"2015-06-03"
"571851","VAR",87.29,"2015-06-04"
"571852","VAR",86.4,"2015-06-05"
"571853","VAR",86.57,"2015-06-08"
"571854","VAR",86.01,"2015-06-09"
"571855","VAR",86,"2015-06-10"
"571856","VAR",86.48,"2015-06-11"
"571857","VAR",86.41,"2015-06-12"
"571858","VAR",85.52,"2015-06-15"
"571859","VAR",85.37,"2015-06-16"
"571860","VAR",86.34,"2015-06-17"
"571861","VAR",86.73,"2015-06-18"
"571862","VAR",87.65,"2015-06-19"
"571863","VAR",88.59,"2015-06-22"
"571864","VAR",88.18,"2015-06-23"
"571865","VAR",87.02,"2015-06-24"
"571866","VAR",86.02,"2015-06-25"
"571867","VAR",85.54,"2015-06-26"
"571868","VAR",84.62,"2015-06-29"
"571869","VAR",84.6,"2015-06-30"
"571870","VAR",84.88,"2015-07-01"
"571871","VAR",84.51,"2015-07-02"
"571872","VAR",85.17,"2015-07-06"
"571873","VAR",86.1,"2015-07-07"
"571874","VAR",85.96,"2015-07-08"
"571875","VAR",85.73,"2015-07-09"
"571876","VAR",85.93,"2015-07-10"
"571877","VAR",87.18,"2015-07-13"
"571878","VAR",87.88,"2015-07-14"
"571879","VAR",87.79,"2015-07-15"
"571880","VAR",87.69,"2015-07-16"
"571881","VAR",87.71,"2015-07-17"
"571882","VAR",87.82,"2015-07-20"
"571883","VAR",87.76,"2015-07-21"
"571884","VAR",87.45,"2015-07-22"
"571885","VAR",87.95,"2015-07-23"
"571886","VAR",87.47,"2015-07-24"
"571887","VAR",86.94,"2015-07-27"
"571888","VAR",87.58,"2015-07-28"
"571889","VAR",89.59,"2015-07-29"
"571890","VAR",87.89,"2015-07-30"
"571891","VAR",86.09,"2015-07-31"
"571892","VAR",86.08,"2015-08-03"
"571893","VAR",86,"2015-08-04"
"571894","VAR",86.79,"2015-08-05"
"571895","VAR",87.61,"2015-08-06"
"571896","VAR",86.37,"2015-08-07"
"571897","VAR",86.87,"2015-08-10"
"571898","VAR",86.61,"2015-08-11"
"571899","VAR",85.75,"2015-08-12"
"571900","VAR",86.79,"2015-08-13"
"571901","VAR",86.71,"2015-08-14"
"571902","VAR",86.56,"2015-08-17"
"571903","VAR",87.41,"2015-08-18"
"571904","VAR",86.93,"2015-08-19"
"571905","VAR",85.78,"2015-08-20"
"571906","VAR",84.32,"2015-08-21"
"571907","VAR",78.82,"2015-08-24"
"571908","VAR",80.34,"2015-08-25"
"571909","VAR",78.6,"2015-08-26"
"571910","VAR",80.9,"2015-08-27"
"571911","VAR",81.33,"2015-08-28"
"571912","VAR",82.24,"2015-08-31"
"571913","VAR",79.38,"2015-09-01"
"571914","VAR",79.6,"2015-09-02"
"571915","VAR",81,"2015-09-03"
"571916","VAR",79.7,"2015-09-04"
"571917","VAR",80.05,"2015-09-08"
"571918","VAR",81.3,"2015-09-09"
"571919","VAR",79.33,"2015-09-10"
"571920","VAR",79.28,"2015-09-11"
"571921","VAR",79.5,"2015-09-14"
"571922","VAR",79,"2015-09-15"
"571923","VAR",79,"2015-09-16"
"571924","VAR",78.89,"2015-09-17"
"571925","VAR",77.67,"2015-09-18"
"571926","VAR",77.86,"2015-09-21"
"571927","VAR",77.77,"2015-09-22"
"571928","VAR",77.12,"2015-09-23"
"571929","VAR",76.14,"2015-09-24"
"571930","VAR",76.24,"2015-09-25"
"571931","VAR",73.96,"2015-09-28"
"571932","VAR",71.45,"2015-09-29"
"571933","VAR",73.91,"2015-09-30"
"571934","VAR",73.96,"2015-10-01"
"571935","VAR",72.98,"2015-10-02"
"571936","VAR",75.61,"2015-10-05"
"571937","VAR",75.8,"2015-10-06"
"571938","VAR",76.01,"2015-10-07"
"571939","VAR",76.41,"2015-10-08"
"571940","VAR",77.37,"2015-10-09"
"571941","VAR",78.15,"2015-10-12"
"571942","VAR",76.4,"2015-10-13"
"571943","VAR",76.16,"2015-10-14"
"571944","VAR",75.78,"2015-10-15"
"571945","VAR",77.35,"2015-10-16"
"571946","VAR",76.99,"2015-10-19"
"571947","VAR",73.45,"2015-10-20"
"571948","VAR",75.7,"2015-10-21"
"571949","VAR",75.52,"2015-10-22"
"571950","VAR",76.42,"2015-10-23"
"571951","VAR",77.12,"2015-10-26"
"571952","VAR",76.82,"2015-10-27"
"571953","VAR",76.41,"2015-10-28"
"571954","VAR",75.29,"2015-10-29"
"571955","VAR",78.66,"2015-10-30"
"571956","VAR",78.79,"2015-11-02"
"571957","VAR",78.5,"2015-11-03"
"571958","VAR",79.31,"2015-11-04"
"571959","VAR",79.74,"2015-11-05"
"571960","VAR",79.95,"2015-11-06"
"571961","VAR",80.63,"2015-11-09"
"571962","VAR",80.5,"2015-11-10"
"571963","VAR",81,"2015-11-11"
"571964","VAR",79.49,"2015-11-12"
"571965","VAR",78.45,"2015-11-13"
"571966","VAR",78.34,"2015-11-16"
"571967","VAR",79.14,"2015-11-17"
"571968","VAR",78.69,"2015-11-18"
"571969","VAR",79.25,"2015-11-19"
"571970","VAR",79.86,"2015-11-20"
"571971","VAR",80.6,"2015-11-23"
"571972","VAR",80.53,"2015-11-24"
"571973","VAR",80.97,"2015-11-25"
"571974","VAR",80.63,"2015-11-27"
"571975","VAR",81,"2015-11-30"
"571976","VAR",81.12,"2015-12-01"
"571977","VAR",81.67,"2015-12-02"
"571978","VAR",81.31,"2015-12-03"
"571979","VAR",79.79,"2015-12-04"
"571980","VAR",80,"2015-12-07"
"571981","VAR",80,"2015-12-08"
"571982","VAR",78.88,"2015-12-09"
"571983","VAR",78.73,"2015-12-10"
"571984","VAR",77.8,"2015-12-11"
"571985","VAR",77.77,"2015-12-14"
"571986","VAR",78.53,"2015-12-15"
"571987","VAR",79.19,"2015-12-16"
"571988","VAR",79.75,"2015-12-17"
"571989","VAR",78.11,"2015-12-18"
"571990","VAR",79.28,"2015-12-21"
"571991","VAR",79.69,"2015-12-22"
"571992","VAR",80.55,"2015-12-23"
"571993","VAR",80.72,"2015-12-24"
"571994","VAR",80.71,"2015-12-28"
"571995","VAR",81.64,"2015-12-29"
"571996","VAR",81.84,"2015-12-30"
"571997","VAR",80.92,"2015-12-31"
"571998","VAR",79.73,"2016-01-04"
"571999","VAR",78.68,"2016-01-05"
"572000","VAR",78.04,"2016-01-06"
"572001","VAR",77.19,"2016-01-07"
"572002","VAR",76.98,"2016-01-08"
"572003","VAR",76.72,"2016-01-11"
"572004","VAR",76.79,"2016-01-12"
"572005","VAR",76.75,"2016-01-13"
"572006","VAR",75.47,"2016-01-14"
"572007","VAR",74.68,"2016-01-15"
"572008","VAR",76.95,"2016-01-19"
"572009","VAR",74.88,"2016-01-20"
"572010","VAR",75.65,"2016-01-21"
"572011","VAR",75.58,"2016-01-22"
"572012","VAR",75.95,"2016-01-25"
"572013","VAR",75.78,"2016-01-26"
"572014","VAR",77.06,"2016-01-27"
"572015","VAR",75.5,"2016-01-28"
"572016","VAR",74.59,"2016-01-29"
"572017","VAR",76.51,"2016-02-01"
"572018","VAR",76.39,"2016-02-02"
"572019","VAR",76.67,"2016-02-03"
"572020","VAR",75.4,"2016-02-04"
"572021","VAR",75.79,"2016-02-05"
"572022","VAR",74.22,"2016-02-08"
"572023","VAR",73.23,"2016-02-09"
"572024","VAR",75.05,"2016-02-10"
"572025","VAR",75.83,"2016-02-11"
"572026","VAR",75.65,"2016-02-12"
"572027","VAR",76.7,"2016-02-16"
"572028","VAR",78.36,"2016-02-17"
"572029","VAR",78.71,"2016-02-18"
"572030","VAR",78.21,"2016-02-19"
"572031","VAR",78.29,"2016-02-22"
"572032","VAR",78.31,"2016-02-23"
"572033","VAR",77.03,"2016-02-24"
"572034","VAR",77.91,"2016-02-25"
"572035","VAR",79.26,"2016-02-26"
"572036","VAR",78.8,"2016-02-29"
"572037","VAR",78.56,"2016-03-01"
"572038","VAR",79.06,"2016-03-02"
"572039","VAR",78.76,"2016-03-03"
"572040","VAR",79.05,"2016-03-04"
"572041","VAR",78.84,"2016-03-07"
"572042","VAR",79.1,"2016-03-08"
"572043","VAR",79.68,"2016-03-09"
"572044","VAR",78.09,"2016-03-10"
"572045","VAR",78.11,"2016-03-11"
"572046","VAR",78.92,"2016-03-14"
"572047","VAR",78.42,"2016-03-15"
"572048","VAR",77.58,"2016-03-16"
"572049","VAR",77.38,"2016-03-17"
"572050","VAR",77.12,"2016-03-18"
"572051","VAR",78.7,"2016-03-21"
"572052","VAR",78.46,"2016-03-22"
"572053","VAR",79.4,"2016-03-23"
"572054","VAR",78.02,"2016-03-24"
"572055","VAR",78.03,"2016-03-28"
"572056","VAR",77.97,"2016-03-29"
"572057","VAR",80.06,"2016-03-30"
"572058","VAR",79.71,"2016-03-31"
"572059","VAR",79.74,"2016-04-01"
"572060","VAR",81.5,"2016-04-04"
"572061","VAR",81.34,"2016-04-05"
"572062","VAR",80.58,"2016-04-06"
"572063","VAR",81.31,"2016-04-07"
"572064","VAR",80.66,"2016-04-08"
"572065","VAR",80.38,"2016-04-11"
"572066","VAR",80.34,"2016-04-12"
"572067","VAR",81.68,"2016-04-13"
"572068","VAR",82.66,"2016-04-14"
"572069","VAR",83.66,"2016-04-15"
"572070","VAR",83.98,"2016-04-18"
"572071","VAR",85.2,"2016-04-19"
"572072","VAR",85.17,"2016-04-20"
"572073","VAR",85.46,"2016-04-21"
"572074","VAR",85,"2016-04-22"
"572075","VAR",84.96,"2016-04-25"
"572076","VAR",84.83,"2016-04-26"
"572077","VAR",84.51,"2016-04-27"
"572078","VAR",82.94,"2016-04-28"
"572079","VAR",81.99,"2016-04-29"
"572080","VAR",81.39,"2016-05-02"
"572081","VAR",81.75,"2016-05-03"
"572082","VAR",81.75,"2016-05-04"
"572083","VAR",81.25,"2016-05-05"
"572084","VAR",80.84,"2016-05-06"
